season_id,matchup_home,season_type,min,team_name_home,fg3m_home,fg3a_home,fg3_pct_home,wl_home,team_name_away,fg3m_away,fg3a_away,fg3_pct_away,wl_away,highest_3pp,highest_3pp_wl
22019,CLE vs. IND,Regular Season,240,Cleveland Cavaliers,11,31,0.355,W,Indiana Pacers,10,28,0.357,L,0.357,L
22019,NYK vs. BOS,Regular Season,240,New York Knicks,7,27,0.259,L,Boston Celtics,15,41,0.366,W,0.366,W
22019,MIN vs. MIA,Regular Season,240,Minnesota Timberwolves,13,45,0.289,W,Miami Heat,15,36,0.417,L,0.417,L
22019,MEM vs. BKN,Regular Season,265,Memphis Grizzlies,14,33,0.424,W,Brooklyn Nets,15,45,0.333,L,0.424,W
22019,OKC vs. GSW,Regular Season,240,Oklahoma City Thunder,15,32,0.469,W,Golden State Warriors,5,33,0.152,L,0.469,W
22019,DAL vs. POR,Regular Season,240,Dallas Mavericks,13,50,0.26,L,Portland Trail Blazers,9,22,0.409,W,0.409,W
22019,LAL vs. CHA,Regular Season,240,Los Angeles Lakers,11,31,0.355,W,Charlotte Hornets,10,35,0.286,L,0.355,W
22019,HOU vs. OKC,Regular Season,240,Houston Rockets,10,44,0.227,W,Oklahoma City Thunder,13,35,0.371,L,0.371,L
22019,PHX vs. UTA,Regular Season,240,Phoenix Suns,13,34,0.382,L,Utah Jazz,10,31,0.323,W,0.382,L
22019,TOR vs. ORL,Regular Season,240,Toronto Raptors,10,39,0.256,W,Orlando Magic,12,39,0.308,L,0.308,L
22019,NOP vs. GSW,Regular Season,240,New Orleans Pelicans,15,47,0.319,L,Golden State Warriors,14,35,0.4,W,0.4,W
22019,DET vs. IND,Regular Season,240,Detroit Pistons,13,24,0.542,W,Indiana Pacers,6,21,0.286,L,0.542,W
22019,SAC vs. DEN,Regular Season,240,Sacramento Kings,12,37,0.324,L,Denver Nuggets,10,36,0.278,W,0.324,L
22019,NYK vs. CHI,Regular Season,240,New York Knicks,9,29,0.31,W,Chicago Bulls,9,35,0.257,L,0.31,W
22019,SAS vs. POR,Regular Season,240,San Antonio Spurs,7,22,0.318,W,Portland Trail Blazers,10,33,0.303,L,0.318,W
22019,MIL vs. CLE,Regular Season,240,Milwaukee Bucks,17,38,0.447,W,Cleveland Cavaliers,12,39,0.308,L,0.447,W
22019,LAC vs. CHA,Regular Season,240,LA Clippers,12,33,0.364,W,Charlotte Hornets,14,39,0.359,L,0.364,W
22019,ATL vs. PHI,Regular Season,240,Atlanta Hawks,9,27,0.333,L,Philadelphia 76ers,11,41,0.268,W,0.333,L
22019,LAL vs. MEM,Regular Season,240,Los Angeles Lakers,7,26,0.269,W,Memphis Grizzlies,7,34,0.206,L,0.269,W
22019,MIA vs. ATL,Regular Season,240,Miami Heat,13,31,0.419,W,Atlanta Hawks,11,39,0.282,L,0.419,W
22019,DEN vs. DAL,Regular Season,240,Denver Nuggets,11,32,0.344,L,Dallas Mavericks,13,37,0.351,W,0.351,W
22019,BOS vs. MIL,Regular Season,240,Boston Celtics,17,41,0.415,W,Milwaukee Bucks,14,45,0.311,L,0.415,W
22019,BKN vs. IND,Regular Season,240,Brooklyn Nets,10,31,0.323,L,Indiana Pacers,11,26,0.423,W,0.423,W
22019,WAS vs. HOU,Regular Season,240,Washington Wizards,20,36,0.556,L,Houston Rockets,23,54,0.426,W,0.556,L
22019,GSW vs. PHX,Regular Season,240,Golden State Warriors,8,28,0.286,L,Phoenix Suns,15,36,0.417,W,0.417,W
22019,UTA vs. LAC,Regular Season,240,Utah Jazz,11,24,0.458,W,LA Clippers,8,23,0.348,L,0.458,W
22019,TOR vs. DET,Regular Season,240,Toronto Raptors,13,27,0.481,W,Detroit Pistons,14,30,0.467,L,0.481,W
22019,OKC vs. POR,Regular Season,240,Oklahoma City Thunder,4,27,0.148,L,Portland Trail Blazers,17,35,0.486,W,0.486,W
22019,ORL vs. NYK,Regular Season,240,Orlando Magic,12,32,0.375,W,New York Knicks,7,31,0.226,L,0.375,W
22019,CLE vs. CHI,Regular Season,240,Cleveland Cavaliers,10,24,0.417,W,Chicago Bulls,14,39,0.359,L,0.417,W
22019,PHI vs. MIN,Regular Season,240,Philadelphia 76ers,9,25,0.36,W,Minnesota Timberwolves,10,35,0.286,L,0.36,W
22019,SAC vs. CHA,Regular Season,240,Sacramento Kings,14,46,0.304,L,Charlotte Hornets,16,32,0.5,W,0.5,W
22019,NOP vs. DEN,Regular Season,240,New Orleans Pelicans,15,33,0.455,W,Denver Nuggets,7,26,0.269,L,0.455,W
22019,ATL vs. MIA,Regular Season,240,Atlanta Hawks,7,34,0.206,L,Miami Heat,14,37,0.378,W,0.378,W
22019,LAC vs. SAS,Regular Season,240,LA Clippers,5,26,0.192,W,San Antonio Spurs,7,21,0.333,L,0.333,L
22019,BKN vs. HOU,Regular Season,240,Brooklyn Nets,19,32,0.594,W,Houston Rockets,12,48,0.25,L,0.594,W
22019,SAC vs. UTA,Regular Season,240,Sacramento Kings,8,29,0.276,W,Utah Jazz,11,28,0.393,L,0.393,L
22019,ORL vs. MIL,Regular Season,240,Orlando Magic,12,37,0.324,L,Milwaukee Bucks,17,47,0.362,W,0.362,W
22019,IND vs. CLE,Regular Season,240,Indiana Pacers,5,27,0.185,W,Cleveland Cavaliers,11,32,0.344,L,0.344,L
22019,CHI vs. DET,Regular Season,240,Chicago Bulls,16,40,0.4,W,Detroit Pistons,6,29,0.207,L,0.4,W
22019,DAL vs. LAL,Regular Season,265,Dallas Mavericks,14,36,0.389,L,Los Angeles Lakers,9,32,0.281,W,0.389,L
22019,BOS vs. NYK,Regular Season,240,Boston Celtics,11,34,0.324,W,New York Knicks,14,38,0.368,L,0.368,L
22019,GSW vs. SAS,Regular Season,240,Golden State Warriors,13,28,0.464,L,San Antonio Spurs,13,35,0.371,W,0.464,L
22019,OKC vs. NOP,Regular Season,240,Oklahoma City Thunder,15,37,0.405,W,New Orleans Pelicans,11,32,0.344,L,0.405,W
22019,WAS vs. MIN,Regular Season,240,Washington Wizards,12,35,0.343,L,Minnesota Timberwolves,17,39,0.436,W,0.436,W
22019,GSW vs. CHA,Regular Season,240,Golden State Warriors,9,28,0.321,L,Charlotte Hornets,5,29,0.172,W,0.321,L
22019,MEM vs. PHX,Regular Season,240,Memphis Grizzlies,9,28,0.321,L,Phoenix Suns,14,34,0.412,W,0.412,W
22019,ORL vs. DEN,Regular Season,240,Orlando Magic,6,29,0.207,L,Denver Nuggets,9,28,0.321,W,0.321,W
22019,POR vs. PHI,Regular Season,240,Portland Trail Blazers,19,34,0.559,L,Philadelphia 76ers,11,33,0.333,W,0.559,L
22019,MIL vs. TOR,Regular Season,240,Milwaukee Bucks,13,38,0.342,W,Toronto Raptors,15,36,0.417,L,0.417,L
22019,DET vs. BKN,Regular Season,240,Detroit Pistons,8,27,0.296,W,Brooklyn Nets,10,32,0.313,L,0.313,L
22019,SAS vs. LAL,Regular Season,240,San Antonio Spurs,6,25,0.24,L,Los Angeles Lakers,6,24,0.25,W,0.25,W
22019,LAC vs. UTA,Regular Season,240,LA Clippers,7,32,0.219,W,Utah Jazz,10,31,0.323,L,0.323,L
22019,MIA vs. HOU,Regular Season,240,Miami Heat,18,41,0.439,W,Houston Rockets,14,48,0.292,L,0.439,W
22019,CLE vs. DAL,Regular Season,240,Cleveland Cavaliers,18,48,0.375,L,Dallas Mavericks,20,41,0.488,W,0.488,W
22019,IND vs. CHI,Regular Season,240,Indiana Pacers,8,26,0.308,W,Chicago Bulls,9,29,0.31,L,0.31,L
22019,NYK vs. SAC,Regular Season,240,New York Knicks,8,31,0.258,L,Sacramento Kings,15,39,0.385,W,0.385,W
22019,GSW vs. POR,Regular Season,240,Golden State Warriors,10,26,0.385,W,Portland Trail Blazers,13,40,0.325,L,0.385,W
22019,MIN vs. MIL,Regular Season,240,Minnesota Timberwolves,13,43,0.302,L,Milwaukee Bucks,14,39,0.359,W,0.359,W
22019,WAS vs. DET,Regular Season,240,Washington Wizards,8,29,0.276,W,Detroit Pistons,13,27,0.481,L,0.481,L
22019,BKN vs. NOP,Regular Season,240,Brooklyn Nets,16,41,0.39,W,New Orleans Pelicans,13,32,0.406,L,0.406,L
22019,MEM vs. HOU,Regular Season,240,Memphis Grizzlies,3,25,0.12,L,Houston Rockets,17,50,0.34,W,0.34,W
22019,PHX vs. PHI,Regular Season,240,Phoenix Suns,11,28,0.393,W,Philadelphia 76ers,13,29,0.448,L,0.448,L
22019,CHI vs. LAL,Regular Season,240,Chicago Bulls,14,32,0.438,L,Los Angeles Lakers,11,33,0.333,W,0.438,L
22019,CHA vs. IND,Regular Season,265,Charlotte Hornets,10,31,0.323,W,Indiana Pacers,12,30,0.4,L,0.4,L
22019,OKC vs. ORL,Regular Season,240,Oklahoma City Thunder,12,33,0.364,W,Orlando Magic,3,22,0.136,L,0.364,W
22019,ATL vs. SAS,Regular Season,240,Atlanta Hawks,11,30,0.367,W,San Antonio Spurs,8,33,0.242,L,0.367,W
22019,DEN vs. MIA,Regular Season,240,Denver Nuggets,9,23,0.391,W,Miami Heat,9,29,0.31,L,0.391,W
22019,CLE vs. BOS,Regular Season,240,Cleveland Cavaliers,13,33,0.394,L,Boston Celtics,12,30,0.4,W,0.4,W
22019,IND vs. WAS,Regular Season,240,Indiana Pacers,12,30,0.4,W,Washington Wizards,13,40,0.325,L,0.4,W
22019,MEM vs. MIN,Regular Season,240,Memphis Grizzlies,12,23,0.522,W,Minnesota Timberwolves,16,45,0.356,L,0.522,W
22019,DAL vs. ORL,Regular Season,240,Dallas Mavericks,11,31,0.355,W,Orlando Magic,6,24,0.25,L,0.355,W
22019,HOU vs. GSW,Regular Season,240,Houston Rockets,21,45,0.467,W,Golden State Warriors,13,33,0.394,L,0.467,W
22019,LAC vs. MIL,Regular Season,240,LA Clippers,13,31,0.419,L,Milwaukee Bucks,18,49,0.367,W,0.419,L
22019,ATL vs. CHI,Regular Season,240,Atlanta Hawks,6,30,0.2,L,Chicago Bulls,13,33,0.394,W,0.394,W
22019,DET vs. NYK,Regular Season,240,Detroit Pistons,15,30,0.5,W,New York Knicks,11,25,0.44,L,0.5,W
22019,UTA vs. PHI,Regular Season,240,Utah Jazz,8,22,0.364,W,Philadelphia 76ers,8,25,0.32,L,0.364,W
22019,TOR vs. SAC,Regular Season,240,Toronto Raptors,14,29,0.483,W,Sacramento Kings,20,44,0.455,L,0.483,W
22019,SAS vs. OKC,Regular Season,240,San Antonio Spurs,9,20,0.45,W,Oklahoma City Thunder,10,21,0.476,L,0.476,L
22019,CHA vs. BOS,Regular Season,240,Charlotte Hornets,6,31,0.194,L,Boston Celtics,10,33,0.303,W,0.303,W
22019,LAC vs. POR,Regular Season,240,LA Clippers,4,23,0.174,W,Portland Trail Blazers,11,39,0.282,L,0.282,L
22019,PHX vs. MIA,Regular Season,240,Phoenix Suns,11,32,0.344,L,Miami Heat,15,28,0.536,W,0.536,W
22019,WAS vs. CLE,Regular Season,240,Washington Wizards,7,31,0.226,L,Cleveland Cavaliers,6,27,0.222,W,0.226,L
22019,POR vs. BKN,Regular Season,240,Portland Trail Blazers,11,30,0.367,L,Brooklyn Nets,16,37,0.432,W,0.432,W
22019,MIN vs. GSW,Regular Season,265,Minnesota Timberwolves,9,36,0.25,W,Golden State Warriors,10,35,0.286,L,0.286,L
22019,DAL vs. NYK,Regular Season,240,Dallas Mavericks,14,44,0.318,L,New York Knicks,14,28,0.5,W,0.5,W
22019,ORL vs. MEM,Regular Season,240,Orlando Magic,7,28,0.25,W,Memphis Grizzlies,11,29,0.379,L,0.379,L
22019,NOP vs. TOR,Regular Season,240,New Orleans Pelicans,10,41,0.244,L,Toronto Raptors,19,43,0.442,W,0.442,W
22019,ATL vs. SAC,Regular Season,240,Atlanta Hawks,9,28,0.321,L,Sacramento Kings,18,31,0.581,W,0.581,W
22019,IND vs. DET,Regular Season,240,Indiana Pacers,4,15,0.267,W,Detroit Pistons,13,33,0.394,L,0.394,L
22019,LAL vs. MIA,Regular Season,240,Los Angeles Lakers,8,32,0.25,W,Miami Heat,6,35,0.171,L,0.25,W
22019,DEN vs. PHI,Regular Season,240,Denver Nuggets,9,22,0.409,W,Philadelphia 76ers,13,26,0.5,L,0.5,L
22019,UTA vs. MIL,Regular Season,240,Utah Jazz,15,36,0.417,W,Milwaukee Bucks,10,36,0.278,L,0.417,W
22019,MEM vs. DAL,Regular Season,240,Memphis Grizzlies,12,36,0.333,L,Dallas Mavericks,18,42,0.429,W,0.429,W
22019,OKC vs. GSW,Regular Season,240,Oklahoma City Thunder,14,30,0.467,W,Golden State Warriors,7,22,0.318,L,0.467,W
22019,SAS vs. BOS,Regular Season,240,San Antonio Spurs,14,30,0.467,L,Boston Celtics,14,37,0.378,W,0.467,L
22019,CHA vs. NOP,Regular Season,240,Charlotte Hornets,12,35,0.343,L,New Orleans Pelicans,14,33,0.424,W,0.424,W
22019,CHI vs. HOU,Regular Season,240,Chicago Bulls,4,32,0.125,L,Houston Rockets,19,44,0.432,W,0.432,W
22019,ORL vs. IND,Regular Season,240,Orlando Magic,15,36,0.417,L,Indiana Pacers,9,20,0.45,W,0.45,W
22019,MIN vs. DEN,Regular Season,265,Minnesota Timberwolves,6,45,0.133,L,Denver Nuggets,11,28,0.393,W,0.393,W
22019,NYK vs. CLE,Regular Season,240,New York Knicks,9,31,0.29,L,Cleveland Cavaliers,8,28,0.286,W,0.29,L
22019,PHI vs. CHA,Regular Season,240,Philadelphia 76ers,10,28,0.357,W,Charlotte Hornets,14,33,0.424,L,0.424,L
22019,POR vs. ATL,Regular Season,265,Portland Trail Blazers,12,36,0.333,W,Atlanta Hawks,11,41,0.268,L,0.333,W
22019,OKC vs. MIL,Regular Season,240,Oklahoma City Thunder,17,42,0.405,L,Milwaukee Bucks,11,28,0.393,W,0.405,L
22019,PHX vs. BKN,Regular Season,240,Phoenix Suns,19,42,0.452,W,Brooklyn Nets,8,34,0.235,L,0.452,W
22019,LAL vs. TOR,Regular Season,240,Los Angeles Lakers,10,30,0.333,L,Toronto Raptors,12,36,0.333,W,0.333,W
22019,LAC vs. TOR,Regular Season,240,LA Clippers,8,36,0.222,W,Toronto Raptors,11,30,0.367,L,0.367,L
22019,NOP vs. HOU,Regular Season,240,New Orleans Pelicans,14,45,0.311,L,Houston Rockets,12,41,0.293,W,0.311,L
22019,BOS vs. DAL,Regular Season,240,Boston Celtics,15,35,0.429,W,Dallas Mavericks,11,42,0.262,L,0.429,W
22019,GSW vs. UTA,Regular Season,240,Golden State Warriors,10,31,0.323,L,Utah Jazz,16,35,0.457,W,0.457,W
22019,DET vs. MIN,Regular Season,240,Detroit Pistons,16,32,0.5,L,Minnesota Timberwolves,15,34,0.441,W,0.5,L
22019,SAS vs. MEM,Regular Season,240,San Antonio Spurs,12,30,0.4,L,Memphis Grizzlies,11,28,0.393,W,0.4,L
22019,DEN vs. ATL,Regular Season,240,Denver Nuggets,11,41,0.268,L,Atlanta Hawks,15,34,0.441,W,0.441,W
22019,MIA vs. DET,Regular Season,240,Miami Heat,14,32,0.438,W,Detroit Pistons,15,41,0.366,L,0.438,W
22019,UTA vs. BKN,Regular Season,240,Utah Jazz,6,26,0.231,W,Brooklyn Nets,11,37,0.297,L,0.297,L
22019,CHI vs. NYK,Regular Season,240,Chicago Bulls,14,33,0.424,W,New York Knicks,10,32,0.313,L,0.424,W
22019,SAC vs. POR,Regular Season,240,Sacramento Kings,11,32,0.344,W,Portland Trail Blazers,8,30,0.267,L,0.344,W
22019,PHI vs. CLE,Regular Season,240,Philadelphia 76ers,8,38,0.211,W,Cleveland Cavaliers,5,21,0.238,L,0.238,L
22019,PHX vs. LAL,Regular Season,240,Phoenix Suns,16,38,0.421,L,Los Angeles Lakers,10,25,0.4,W,0.421,L
22019,IND vs. OKC,Regular Season,240,Indiana Pacers,7,23,0.304,W,Oklahoma City Thunder,6,25,0.24,L,0.304,W
22019,ORL vs. PHI,Regular Season,240,Orlando Magic,10,32,0.313,W,Philadelphia 76ers,8,30,0.267,L,0.313,W
22019,CHA vs. MEM,Regular Season,240,Charlotte Hornets,16,36,0.444,L,Memphis Grizzlies,17,35,0.486,W,0.486,W
22019,LAL vs. GSW,Regular Season,240,Los Angeles Lakers,9,20,0.45,W,Golden State Warriors,9,35,0.257,L,0.45,W
22019,HOU vs. LAC,Regular Season,240,Houston Rockets,14,42,0.333,W,LA Clippers,10,33,0.303,L,0.333,W
22019,BOS vs. WAS,Regular Season,240,Boston Celtics,16,36,0.444,W,Washington Wizards,11,29,0.379,L,0.444,W
22019,POR vs. TOR,Regular Season,240,Portland Trail Blazers,17,48,0.354,L,Toronto Raptors,14,32,0.438,W,0.438,W
22019,MIN vs. SAS,Regular Season,240,Minnesota Timberwolves,11,34,0.324,W,San Antonio Spurs,3,17,0.176,L,0.324,W
22019,PHX vs. ATL,Regular Season,240,Phoenix Suns,15,39,0.385,W,Atlanta Hawks,8,31,0.258,L,0.385,W
22019,MIL vs. CHI,Regular Season,240,Milwaukee Bucks,6,33,0.182,W,Chicago Bulls,18,43,0.419,L,0.419,L
22019,CLE vs. MIA,Regular Season,240,Cleveland Cavaliers,8,32,0.25,L,Miami Heat,12,30,0.4,W,0.4,W
22019,NYK vs. DAL,Regular Season,240,New York Knicks,13,30,0.433,W,Dallas Mavericks,8,36,0.222,L,0.433,W
22019,DEN vs. BKN,Regular Season,240,Denver Nuggets,10,33,0.303,W,Brooklyn Nets,8,38,0.211,L,0.303,W
22019,NOP vs. LAC,Regular Season,240,New Orleans Pelicans,18,34,0.529,W,LA Clippers,11,24,0.458,L,0.529,W
22019,GSW vs. BOS,Regular Season,240,Golden State Warriors,5,28,0.179,L,Boston Celtics,13,33,0.394,W,0.394,W
22019,HOU vs. IND,Regular Season,240,Houston Rockets,14,46,0.304,W,Indiana Pacers,8,33,0.242,L,0.304,W
22019,MIN vs. WAS,Regular Season,240,Minnesota Timberwolves,11,37,0.297,L,Washington Wizards,10,28,0.357,W,0.357,W
22019,CHA vs. DET,Regular Season,240,Charlotte Hornets,13,35,0.371,W,Detroit Pistons,15,35,0.429,L,0.429,L
22019,MEM vs. UTA,Regular Season,240,Memphis Grizzlies,10,35,0.286,W,Utah Jazz,9,34,0.265,L,0.286,W
22019,OKC vs. PHI,Regular Season,265,Oklahoma City Thunder,10,24,0.417,W,Philadelphia 76ers,14,32,0.438,L,0.438,L
22019,LAL vs. SAC,Regular Season,240,Los Angeles Lakers,11,37,0.297,W,Sacramento Kings,16,39,0.41,L,0.41,L
22019,ORL vs. SAS,Regular Season,240,Orlando Magic,12,29,0.414,W,San Antonio Spurs,13,26,0.5,L,0.5,L
22019,IND vs. MIL,Regular Season,240,Indiana Pacers,12,34,0.353,L,Milwaukee Bucks,11,39,0.282,W,0.353,L
22019,NYK vs. CHA,Regular Season,240,New York Knicks,6,20,0.3,L,Charlotte Hornets,17,48,0.354,W,0.354,W
22019,LAC vs. ATL,Regular Season,240,LA Clippers,17,33,0.515,W,Atlanta Hawks,6,24,0.25,L,0.515,W
22019,MIA vs. NOP,Regular Season,240,Miami Heat,9,24,0.375,W,New Orleans Pelicans,16,35,0.457,L,0.457,L
22019,SAS vs. POR,Regular Season,240,San Antonio Spurs,5,18,0.278,L,Portland Trail Blazers,13,39,0.333,W,0.333,W
22019,CHI vs. BKN,Regular Season,240,Chicago Bulls,9,39,0.231,L,Brooklyn Nets,10,43,0.233,W,0.233,W
22019,MIN vs. HOU,Regular Season,240,Minnesota Timberwolves,12,38,0.316,L,Houston Rockets,19,49,0.388,W,0.388,W
22019,DAL vs. TOR,Regular Season,240,Dallas Mavericks,9,39,0.231,W,Toronto Raptors,17,41,0.415,L,0.415,L
22019,NOP vs. GSW,Regular Season,240,New Orleans Pelicans,18,46,0.391,W,Golden State Warriors,7,25,0.28,L,0.391,W
22019,MEM vs. DEN,Regular Season,240,Memphis Grizzlies,16,36,0.444,L,Denver Nuggets,18,32,0.563,W,0.563,W
22019,CLE vs. PHI,Regular Season,240,Cleveland Cavaliers,6,25,0.24,L,Philadelphia 76ers,9,23,0.391,W,0.391,W
22019,SAC vs. BOS,Regular Season,240,Sacramento Kings,14,35,0.4,W,Boston Celtics,10,30,0.333,L,0.4,W
22019,LAL vs. ATL,Regular Season,240,Los Angeles Lakers,15,35,0.429,W,Atlanta Hawks,8,28,0.286,L,0.429,W
22019,ORL vs. WAS,Regular Season,240,Orlando Magic,15,38,0.395,W,Washington Wizards,19,41,0.463,L,0.463,L
22019,CHI vs. MIL,Regular Season,240,Chicago Bulls,12,34,0.353,L,Milwaukee Bucks,15,41,0.366,W,0.366,W
22019,NYK vs. CLE,Regular Season,240,New York Knicks,8,23,0.348,W,Cleveland Cavaliers,17,36,0.472,L,0.472,L
22019,HOU vs. POR,Regular Season,240,Houston Rockets,17,45,0.378,W,Portland Trail Blazers,11,36,0.306,L,0.378,W
22019,UTA vs. MIN,Regular Season,240,Utah Jazz,12,31,0.387,L,Minnesota Timberwolves,14,38,0.368,W,0.387,L
22019,BKN vs. IND,Regular Season,240,Brooklyn Nets,11,34,0.324,L,Indiana Pacers,14,33,0.424,W,0.424,W
22019,DAL vs. SAS,Regular Season,240,Dallas Mavericks,17,41,0.415,W,San Antonio Spurs,8,24,0.333,L,0.415,W
22019,LAC vs. OKC,Regular Season,240,LA Clippers,10,36,0.278,W,Oklahoma City Thunder,7,27,0.259,L,0.278,W
22019,PHX vs. BOS,Regular Season,240,Phoenix Suns,10,36,0.278,L,Boston Celtics,12,41,0.293,W,0.293,W
22019,TOR vs. CHA,Regular Season,240,Toronto Raptors,20,43,0.465,W,Charlotte Hornets,15,45,0.333,L,0.465,W
22019,SAC vs. PHX,Regular Season,240,Sacramento Kings,13,31,0.419,W,Phoenix Suns,12,36,0.333,L,0.419,W
22019,LAL vs. OKC,Regular Season,240,Los Angeles Lakers,14,31,0.452,W,Oklahoma City Thunder,9,28,0.321,L,0.452,W
22019,NOP vs. POR,Regular Season,240,New Orleans Pelicans,13,36,0.361,W,Portland Trail Blazers,16,29,0.552,L,0.552,L
22019,MEM vs. GSW,Regular Season,240,Memphis Grizzlies,9,25,0.36,L,Golden State Warriors,9,29,0.31,W,0.36,L
22019,LAC vs. BOS,Regular Season,265,LA Clippers,17,45,0.378,W,Boston Celtics,12,45,0.267,L,0.378,W
22019,BKN vs. CHA,Regular Season,240,Brooklyn Nets,10,39,0.256,W,Charlotte Hornets,11,33,0.333,L,0.333,L
22019,WAS vs. SAS,Regular Season,240,Washington Wizards,18,30,0.6,W,San Antonio Spurs,12,32,0.375,L,0.6,W
22019,DEN vs. HOU,Regular Season,240,Denver Nuggets,9,27,0.333,W,Houston Rockets,12,38,0.316,L,0.333,W
22019,DAL vs. GSW,Regular Season,240,Dallas Mavericks,22,38,0.579,W,Golden State Warriors,8,27,0.296,L,0.579,W
22019,TOR vs. ORL,Regular Season,240,Toronto Raptors,9,27,0.333,W,Orlando Magic,9,32,0.281,L,0.333,W
22019,PHI vs. NYK,Regular Season,240,Philadelphia 76ers,13,32,0.406,W,New York Knicks,13,25,0.52,L,0.52,L
22019,CHI vs. DET,Regular Season,240,Chicago Bulls,14,27,0.519,W,Detroit Pistons,8,33,0.242,L,0.519,W
22019,MIN vs. UTA,Regular Season,240,Minnesota Timberwolves,14,45,0.311,L,Utah Jazz,14,33,0.424,W,0.424,W
22019,MIA vs. CLE,Regular Season,240,Miami Heat,19,37,0.514,W,Cleveland Cavaliers,12,38,0.316,L,0.514,W
22019,ATL vs. MIL,Regular Season,240,Atlanta Hawks,14,31,0.452,L,Milwaukee Bucks,17,43,0.395,W,0.452,L
22019,PHX vs. NOP,Regular Season,240,Phoenix Suns,13,31,0.419,L,New Orleans Pelicans,16,35,0.457,W,0.457,W
22019,MIL vs. POR,Regular Season,240,Milwaukee Bucks,16,43,0.372,W,Portland Trail Blazers,17,39,0.436,L,0.436,L
22019,WAS vs. CHA,Regular Season,240,Washington Wizards,14,34,0.412,W,Charlotte Hornets,14,34,0.412,L,0.412,L
22019,DAL vs. CLE,Regular Season,240,Dallas Mavericks,20,37,0.541,W,Cleveland Cavaliers,12,29,0.414,L,0.541,W
22019,PHI vs. SAS,Regular Season,240,Philadelphia 76ers,10,26,0.385,W,San Antonio Spurs,6,18,0.333,L,0.385,W
22019,DET vs. ATL,Regular Season,240,Detroit Pistons,17,34,0.5,W,Atlanta Hawks,10,37,0.27,L,0.5,W
22019,OKC vs. LAL,Regular Season,240,Oklahoma City Thunder,11,31,0.355,L,Los Angeles Lakers,17,31,0.548,W,0.548,W
22019,UTA vs. GSW,Regular Season,240,Utah Jazz,14,32,0.438,W,Golden State Warriors,12,28,0.429,L,0.438,W
22019,LAC vs. HOU,Regular Season,240,LA Clippers,13,33,0.394,W,Houston Rockets,15,43,0.349,L,0.394,W
22019,CHI vs. MIA,Regular Season,240,Chicago Bulls,10,30,0.333,L,Miami Heat,14,38,0.368,W,0.368,W
22019,BKN vs. SAC,Regular Season,240,Brooklyn Nets,12,34,0.353,W,Sacramento Kings,4,26,0.154,L,0.353,W
22019,DEN vs. BOS,Regular Season,240,Denver Nuggets,7,28,0.25,W,Boston Celtics,7,27,0.259,L,0.259,L
22019,MIN vs. PHX,Regular Season,240,Minnesota Timberwolves,12,42,0.286,L,Phoenix Suns,10,35,0.286,W,0.286,W
22019,NYK vs. SAS,Regular Season,240,New York Knicks,15,40,0.375,L,San Antonio Spurs,12,23,0.522,W,0.522,W
22019,CLE vs. POR,Regular Season,240,Cleveland Cavaliers,10,31,0.323,W,Portland Trail Blazers,14,40,0.35,L,0.35,L
22019,MIL vs. DET,Regular Season,240,Milwaukee Bucks,13,37,0.351,W,Detroit Pistons,10,35,0.286,L,0.351,W
22019,IND vs. ORL,Regular Season,240,Indiana Pacers,10,24,0.417,W,Orlando Magic,13,31,0.419,L,0.419,L
22019,CHA vs. CHI,Regular Season,240,Charlotte Hornets,12,28,0.429,L,Chicago Bulls,22,47,0.468,W,0.468,W
22019,UTA vs. NOP,Regular Season,240,Utah Jazz,15,36,0.417,W,New Orleans Pelicans,17,41,0.415,L,0.417,W
22019,PHI vs. MIA,Regular Season,240,Philadelphia 76ers,14,29,0.483,W,Miami Heat,6,24,0.25,L,0.483,W
22019,MEM vs. LAL,Regular Season,240,Memphis Grizzlies,14,30,0.467,L,Los Angeles Lakers,13,39,0.333,W,0.467,L
22019,ATL vs. TOR,Regular Season,240,Atlanta Hawks,14,34,0.412,L,Toronto Raptors,13,37,0.351,W,0.412,L
22019,HOU vs. DAL,Regular Season,240,Houston Rockets,10,44,0.227,L,Dallas Mavericks,17,44,0.386,W,0.386,W
22019,NYK vs. BKN,Regular Season,240,New York Knicks,18,35,0.514,L,Brooklyn Nets,14,38,0.368,W,0.514,L
22019,LAC vs. NOP,Regular Season,240,LA Clippers,16,43,0.372,W,New Orleans Pelicans,13,41,0.317,L,0.372,W
22019,DEN vs. PHX,Regular Season,240,Denver Nuggets,14,31,0.452,W,Phoenix Suns,12,35,0.343,L,0.452,W
22019,WAS vs. SAC,Regular Season,240,Washington Wizards,13,34,0.382,L,Sacramento Kings,11,31,0.355,W,0.382,L
22019,BOS vs. SAC,Regular Season,240,Boston Celtics,7,30,0.233,W,Sacramento Kings,18,47,0.383,L,0.383,L
22019,ATL vs. MIN,Regular Season,240,Atlanta Hawks,10,32,0.313,L,Minnesota Timberwolves,15,35,0.429,W,0.429,W
22019,TOR vs. PHI,Regular Season,240,Toronto Raptors,11,34,0.324,W,Philadelphia 76ers,15,40,0.375,L,0.375,L
22019,IND vs. MEM,Regular Season,240,Indiana Pacers,18,33,0.545,W,Memphis Grizzlies,13,29,0.448,L,0.545,W
22019,GSW vs. OKC,Regular Season,240,Golden State Warriors,9,20,0.45,L,Oklahoma City Thunder,11,32,0.344,W,0.45,L
